# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: exoTEDRF
# 1D Extraction: box
# Spectral Resoluton: None
# Author: radica
# Date: 2024-02-17T00:14:54
#
# Fit Metadata
# $P$: 4.05528
# $T_0$: 59787.056788511465
# $b$: 0.4536290191023396
# $e$: 0.0
# $\Omega$: 90.0
# $a/R_*$: 11.376177421950855
#
# Column wave: Central wavelength of bin (micron)
# Column wave_err: Wavelength bin halfwidth (micron)
# Column dppm: (Rp/R*)^2 (ppm)
# Column dppm_err: Error in (Rp/R*)^2 (ppm)
# Column order: SOSS diffraction order
#
wave,wave_err,dppm,dppm_err,order
1.0491076737642289,0.00927455052733428,20983.111311221273,35.882469854701256,1
1.0676899284124375,0.009306655079126425,20973.463179107697,32.23764516450262,1
1.0863342940807343,0.009337464720010624,21169.92522920928,36.65308062397385,1
1.1050397872924804,0.009367068856954597,21260.414633298147,33.685179097218274,1
1.1238025695085525,0.009395382553338938,21234.533430128493,31.67150513756073,1
1.1426213175058364,0.009422527998685926,21286.683125098403,31.653111363931508,1
1.161492681503296,0.00944875702261927,21221.4454416127,34.690653694619684,1
1.1804163455963135,0.009473870694637232,21227.582538134655,30.59768710959865,1
1.1993881642818451,0.009497716277837798,21118.34167017973,31.07562652602397,1
1.2184072107076644,0.009520427137613252,21114.434078157847,32.12410459923348,1
1.2374698728322984,0.009541922807693615,21033.278075012488,31.400482088061317,1
1.2565749019384385,0.0095626980066299,20953.096083856282,31.559346242063246,1
1.275720664858818,0.009582448005676203,20973.752267813277,30.99257646019607,1
1.2949046939611435,0.0096011303365231,20978.736859102464,31.099742281989055,1
1.3141251862049104,0.0096188485622406,21102.875004514128,35.63853810143597,1
1.333380088210106,0.009635488688945704,21365.10105318229,36.12919271140172,1
1.3526671409606934,0.009651387482881635,21566.267813195023,33.23490702740114,1
1.371985638141632,0.009666505455970698,21509.9181859708,35.62227583133598,1
1.3913331627845764,0.00968066379427912,21564.70429187583,37.7298376687471,1
1.4107082933187485,0.009694158285856291,21528.94881876268,37.81483815656211,1
1.4301097959280014,0.009706635028123856,21603.99358675847,37.35730300976833,1
1.449534833431244,0.009718450158834435,21487.75132540486,39.45232705553775,1
1.4689835965633393,0.009729199856519766,21457.50716647923,39.17633784524324,1
1.4884516328573227,0.0097395040094852,21311.61584285228,37.03666990052118,1
1.5079416126012801,0.009749116003513247,21258.08398608414,41.91455407234063,1
1.527448096871376,0.009757026284933135,21128.2343858517,42.115039031124375,1
1.5469697177410127,0.009766490757465385,21140.23165500294,47.17961096947429,1
1.5665140599012375,0.0097748301923275,21154.95518425024,44.847796883185076,1
1.5860690385103227,0.009780806303024359,20963.99715835479,43.483720243063516,1
1.6056372851133347,0.00978743210434907,21015.155042819897,46.15712735333774,1
1.6252187669277192,0.009793392568826609,20939.420333711943,44.83323055061439,1
1.6448108553886414,0.0097986660897732,20927.820323924378,47.71942085366951,1
1.6644134312868117,0.009803503006696634,20951.166127365297,54.34974237366816,1
1.6840248674154281,0.009807773679494924,20863.447183596243,47.03825134756354,1
1.7036445260047912,0.009811925143003442,20828.865859322177,50.51219582620503,1
1.723272567987442,0.009815484285354614,21020.529758077602,52.884712017694376,1
1.7429064631462097,0.009818311035633132,20949.096190529308,53.682356658514564,1
1.7625458121299744,0.009821008145809218,21244.329171205627,54.994063216549236,1
1.7821904957294463,0.009823600947856836,21103.383113403957,55.22932949906731,1
1.801840215921402,0.009825742244720437,21192.041781302134,56.98938545791246,1
1.8214934647083283,0.009827382117509886,21368.59400038115,65.13162992031334,1
1.8411497443914413,0.009828863292932422,21266.88339294384,64.96252042823697,1
1.8608089178800582,0.009829935431480474,21618.723713615567,63.53896583998972,1
1.880469486117363,0.009830994904041268,21552.270564805607,71.54647946361683,1
1.9001328974962235,0.009831874072551816,21379.982249761895,71.93268598435984,1
1.9197969824075698,0.009832494705915407,21333.942509463108,67.93383826876261,1
1.9394628763198853,0.009833274781704038,21247.55133303375,77.4191827784855,1
1.9591300815343857,0.009833464026451022,21558.911145946677,72.46452776065587,1
1.9787967324256897,0.009833548218011856,21342.217378424695,79.08974966165313,1
1.9984642744064331,0.009833541512489274,20736.903996489316,77.76558260612701,1
2.018130898475647,0.009833724796772136,21466.05747372431,77.93780080019714,1
2.037799173593521,0.00983419269323349,21231.85609643732,81.77334225090149,1
2.057467669248581,0.009834222495555878,21010.143632671337,90.27932381281204,1
2.0771360635757445,0.009834262728690923,20928.865425810658,92.15448225848716,1
2.0968047201633455,0.009834335744381084,20934.200692642316,92.16660878413884,1
2.1164734065532684,0.00983458161354056,21021.011284091,94.90817601418705,1
2.1361430466175078,0.009835273027420044,21012.825142139536,98.29015917983685,1
2.1558144986629486,0.009835800528526395,20751.667879629847,99.86912219741087,1
2.1754862487316133,0.00983603298664093,20719.303432072335,102.61096604058383,1
2.1951586306095123,0.009837050735950426,20821.000709947613,99.49605336950427,1
2.214834451675415,0.009838293492794081,20687.290621825774,107.30401281944593,1
2.2345118045806887,0.009839031100273177,20877.73518473531,109.50277400003164,1
2.2541905760765077,0.009840291738510087,20938.47544183,115.86982677119079,1
2.273872971534729,0.009843143820762679,21202.079965012512,101.77208793198805,1
2.293563151359558,0.009844949841499195,20931.3815727946,118.66455712446906,1
2.3132527709007262,0.009846881031990051,20628.12222806378,117.45764123094472,1
2.332950675487518,0.009850168228149547,20947.851410530347,111.3589774527357,1
2.352653443813324,0.009853050112724304,20800.10864759748,120.49410861279807,1
2.3723628759384154,0.00985669493675223,21204.06957139092,128.3526285830276,1
2.3920802235603333,0.009860411286354065,20961.301118379022,130.02740770932246,1
2.4118045210838317,0.009864917397499173,21011.20575751196,143.26322632292332,1
2.4315398931503296,0.00987012386322017,20872.808389666683,141.50741078944665,1
2.451285016536713,0.009875217080116405,21178.58270991414,136.21579490878318,1
2.4710407614707948,0.009881238639354528,21516.683782297343,155.60364365137593,1
2.4908099710941314,0.009887935221195132,20602.710848181854,134.27344434916236,1
2.5105925023555757,0.009894856810569896,21350.434138972803,147.56537396720324,1
2.5303893983364105,0.009902562201023146,21326.784023850392,149.61241708927668,1
2.550202751159668,0.00991145521402359,21071.683430768662,164.17515012351336,1
2.570035219192505,0.009919594228267492,21295.606800982554,177.47585063603717,1
2.5898811280727387,0.009928910434246152,20871.584333890274,162.27358991963496,1
2.609750860929489,0.009939932823181064,21244.41656931822,179.65738356473526,1
2.6296408593654634,0.009950710833072751,21386.651584122556,165.84295864076338,1
2.6495537042617796,0.00996253490448007,21557.135704749744,169.0983952995495,1
2.6694909989833833,0.009975555539130987,21735.678199007805,189.1800085665786,1
2.6894559264183044,0.009989199042320429,21865.072956337466,178.83193496413125,1
2.709447795152664,0.010003052651882172,21806.55201518916,202.22003233966169,1
2.729468137025833,0.010018038749694647,21671.660762113945,199.25140197996419,1
2.7495199501514436,0.010034082829952329,21558.25256072628,228.3774867456387,1
2.769604468345642,0.010051177442073733,21334.94510627194,225.4573753632527,1
2.789724659919739,0.010069018602371305,22111.409532102258,208.4450907299494,1
2.8098805427551268,0.010069018602371305,21947.625684721344,223.7462677920042,1
